0.247291 0.716656 0.0693526
0.209114 0.734422 0.0709512
0.221946 0.701427 0.0618136
0.231538 0.620455 0.0397098
0.197907 0.737139 0.0666242
0.184931 0.750344 0.0609178
0.175552 0.632332 0.0310882
0.154881 0.62068 0.0235798
0.125075 0.782226 0.0426846
