0.342726 0.296834 -0.0719973
0.324551 0.352589 -0.0506467
0.235264 0.603064 0.0453768
0.250166 0.551117 0.0225133
0.212436 0.74524 0.0715503
0.217163 0.534518 0.0156961
0.201511 0.477179 -0.000534531
0.176747 0.435847 -0.0101265
0.134856 0.676505 0.0295886
